Episode,Steps,Total Reward,Epsilon,TD Error
257,6,-0.75,0.4606285416677907,0.0002518993266373097
258,7,-1.17,0.45924665604278736,0.00010414750847433294
259,11,-1.5,0.457868916074659,0.00029577631886984983
260,28,-2.3400000000000007,0.45649530932643506,0.0002749970743544899
261,25,-1.4699999999999998,0.45512582339845575,0.0004945768734614831
262,25,-1.98,0.45376044592826037,0.0004101493113557808
263,18,-1.7399999999999998,0.4523991645904756,0.000644859602794491
264,4,-0.81,0.45104196709670413,0.00010612186633807141
265,4,-0.66,0.449688841195414,0.0001000440838652139
266,1,-0.75,0.4483397746718278,2.4206863599829376e-05
267,6,-0.75,0.4469947553478123,0.0011232973217071656
268,5,-0.78,0.44565377108176885,0.00035825311060762034
269,2,-0.72,0.44431680976852356,0.0002592864402686246
270,3,-0.99,0.44298385933921797,0.0001750221272232011
271,9,-1.4100000000000001,0.4416549077612003,0.0004390084456341962
272,8,-0.6900000000000001,0.4403299430379167,0.0003933414545826963
273,1,-0.75,0.43900895320880295,0.00010006263619288802
274,5,-0.63,0.43769192634917653,0.00017127394094131886
275,5,-0.63,0.436378850570129,0.00028756091924151404
276,32,-2.5200000000000005,0.4350697140184186,0.0002015738114096166
277,8,-0.8400000000000001,0.43376450487636337,0.0002581180699507968
278,8,-0.8400000000000001,0.43246321136173427,0.00016590072846156545
279,6,-0.75,0.43116582172764906,9.747499219277718e-05
280,12,-1.02,0.42987232426246613,0.00015805626890141866
281,8,-0.6900000000000001,0.42858270728967873,0.00025477359849901404
282,8,-0.6900000000000001,0.4272969591678097,0.00018841614701159415
283,6,-0.75,0.4260150682903063,0.00012767135801065402
284,25,-1.5299999999999998,0.4247370230854354,0.0001814384952740511
285,4,-0.66,0.4234628120161791,0.00017851366283139214
286,16,-1.2,0.42219242358013054,0.000175629943896638
287,5,-0.78,0.4209258463093902,5.580574324994814e-05
288,8,-0.8400000000000001,0.419663068770462,0.00017063025416064193
289,18,-1.1400000000000001,0.4184040795641506,0.00010775287627337902
290,5,-0.78,0.41714886732545814,6.784966426494065e-05
291,13,-1.29,0.41589742072348174,0.00035633042045027163
292,6,-0.75,0.4146497284613113,0.0001309255973562055
293,4,-0.81,0.41340577927592737,0.00012560366849356797
294,32,-2.3700000000000006,0.41216556193809956,0.00020610932205045174
295,23,-1.44,0.41092906525228523,0.00014666647463024634
296,12,-1.02,0.40969627805652836,0.00012124558012753066
297,10,-1.08,0.40846718922235875,0.0005817579061840661
298,17,-1.4700000000000002,0.40724178765469166,0.00010826490206989761
299,9,-0.96,0.4060200622917276,0.0002087629871109837
300,6,-0.6,0.4048020021048524,0.00013010039007591936
301,8,-0.6900000000000001,0.40358759609853784,0.0005776039142801892
302,1,-0.75,0.4023768333102422,0.00023531790066044778
303,10,-0.78,0.4011697028103115,0.00020558047399390488
304,13,-1.29,0.3999661937018806,0.0001446463583516351
305,13,-1.1400000000000001,0.39876629512077494,0.0002633798154560142
306,7,-0.72,0.3975699962354126,0.00015442041590826454
307,26,-1.65,0.3963772862467064,0.00017388492883933045
308,7,-0.72,0.39518815438796623,9.726087487901427e-05
309,6,-0.75,0.3940025899248023,0.0001034624704819483
310,29,-1.8900000000000001,0.3928205821550279,7.47053179644542e-05
311,18,-0.99,0.39164212040856283,0.0002483636102018257
312,17,-1.32,0.39046719404733715,0.0001605595759482479
313,10,-1.08,0.38929579246519513,0.00027663444470817924
314,8,-0.8400000000000001,0.38812790508779954,6.364840351125167e-05
315,13,-0.8400000000000001,0.38696352137253615,7.006847639646506e-05
316,2,-0.87,0.38580263080841853,1.3215752005635295e-05
317,4,-0.66,0.3846452229159933,0.0001414914077031426
318,4,-0.81,0.3834912872472453,7.264489568115096e-05
319,9,-0.66,0.3823408133855036,7.659928850342921e-05
320,5,-0.78,0.38119379094534706,0.00035670852776092943
321,1,-0.75,0.380050209572511,0.0003307636361569166
322,4,-0.66,0.3789100589437935,0.0003137568710371852
323,14,-0.9600000000000001,0.3777733287669621,0.00019356631154161214
324,4,-0.66,0.37664000878066123,0.00012150728434789926
325,25,-1.9800000000000002,0.37551008875431924,0.00010498957155505195
326,42,-3.8700000000000023,0.37438355848805627,0.00020494252038631765
327,36,-2.13,0.3732604078125921,0.00014564050813229792
328,15,-1.08,0.37214062658915437,0.0001719753842432207
329,5,-0.78,0.3710242047093869,4.077541634615045e-05
330,19,-1.1099999999999999,0.3699111320952587,0.00012120680702010807
331,39,-2.16,0.36880139869897294,0.00023118476182832802
332,22,-1.47,0.367694994502876,9.730803462430644e-05
333,7,-0.87,0.3665919095193674,0.00019832852142696668
334,7,-0.87,0.36549213379080925,7.718767821123558e-05
335,10,-0.78,0.3643956573894368,0.0002797148359604762
336,1,-0.75,0.3633024704172685,6.336713704513386e-05
337,2,-0.72,0.3622125630060167,2.8946372367499862e-05
338,6,-0.75,0.3611259253169986,5.224848761523996e-05
339,39,-2.16,0.3600425475410476,7.038138224183618e-05
340,67,-4.470000000000005,0.3589624198984244,9.114483637899663e-05
341,19,-1.26,0.35788553263872913,0.00016819080816563465
342,19,-1.41,0.35681187604081294,0.00013385704551183153
343,1,-0.75,0.3557414404126905,0.0003669073339551687
344,13,-0.8400000000000001,0.35467421609145244,0.00012898582225226655
345,6,-0.75,0.35361019344317807,0.00015073706526891328
346,3,-0.84,0.35254936286284855,3.3842194776904457e-05
347,13,-0.99,0.35149171477426,0.00013033660546240682
348,20,-1.23,0.3504372396299372,9.367207053401216e-05
349,14,-0.81,0.3493859279110474,7.640317965394518e-05
350,10,-0.63,0.34833777012731426,8.666545090818545e-05
351,2,-0.72,0.34729275681693234,0.00035145602305419743
352,10,-0.93,0.3462508785464815,0.00027099361032014715
353,7,-0.87,0.34521212591084205,0.00015310440773776333
354,7,-0.72,0.34417648953310953,0.00015260859540181367
355,20,-1.08,0.3431439600645102,0.00028668040886259405
356,4,-0.66,0.34211452818431665,0.00012570215221785475
357,14,-0.81,0.3410881845997637,9.347822716725724e-05
358,16,-0.9,0.3400649200459644,0.00025845543166269636
359,4,-0.66,0.3390447252858265,3.462890072114533e-05
360,12,-0.72,0.33802759110996905,9.03097109888525e-05
361,7,-0.72,0.3370135083366391,0.00028116966755728105
362,24,-1.71,0.3360024678116292,0.0002828309152391739
363,14,-0.9600000000000001,0.3349944604081943,0.00015072486296828304
